User ID,Timestamp,Channel,Campaign,Conversion
87851,11-02-2025 05:47,Email,-,Yes
90546,10-02-2025 00:32,Email,New Product Launch,No
32477,11-02-2025 19:37,Referral,-,No
90848,11-02-2025 20:49,Referral,Discount Offer,Yes
33822,11-02-2025 14:06,Referral,New Product Launch,Yes
54741,10-02-2025 01:38,Search Ads,New Product Launch,Yes
51554,10-02-2025 08:30,Email,Retargeting,No
40090,11-02-2025 23:26,Email,Winter Sale,Yes
85643,11-02-2025 21:01,Display Ads,-,Yes
28912,10-02-2025 17:22,Direct Traffic,-,Yes
61177,11-02-2025 19:14,Display Ads,Brand Awareness,No
84915,11-02-2025 04:41,Display Ads,Discount Offer,Yes
53151,11-02-2025 08:41,Social Media,Discount Offer,Yes
32550,10-02-2025 13:06,Display Ads,Discount Offer,Yes
29440,11-02-2025 21:50,Direct Traffic,-,No
22407,10-02-2025 15:12,Direct Traffic,-,No
37332,11-02-2025 03:34,Direct Traffic,-,Yes
15978,10-02-2025 01:45,Referral,Brand Awareness,No
63551,10-02-2025 21:53,Social Media,Winter Sale,Yes
63781,10-02-2025 22:02,Social Media,New Product Launch,Yes
75302,11-02-2025 15:51,Search Ads,Retargeting,Yes
51208,11-02-2025 13:07,Social Media,-,No
60001,10-02-2025 04:06,Direct Traffic,-,Yes
74350,10-02-2025 04:30,Search Ads,Discount Offer,No
81711,10-02-2025 18:39,Social Media,-,No
74513,11-02-2025 01:12,Direct Traffic,-,No
93964,11-02-2025 00:23,Search Ads,New Product Launch,No
32120,10-02-2025 08:39,Email,Brand Awareness,Yes
83254,10-02-2025 16:22,Email,-,Yes
52438,11-02-2025 11:38,Display Ads,Winter Sale,Yes
92200,10-02-2025 18:04,Display Ads,Discount Offer,No
30820,11-02-2025 14:49,Referral,Brand Awareness,No
74223,11-02-2025 05:10,Search Ads,-,No
13737,11-02-2025 00:26,Direct Traffic,-,Yes
78752,10-02-2025 21:03,Email,Winter Sale,Yes
55355,10-02-2025 23:32,Display Ads,Discount Offer,No
24634,10-02-2025 13:14,Display Ads,-,Yes
10654,10-02-2025 03:50,Search Ads,Winter Sale,No
74534,11-02-2025 13:09,Email,Winter Sale,No
72118,11-02-2025 04:17,Search Ads,Discount Offer,No
31134,10-02-2025 02:13,Search Ads,Retargeting,No
32651,11-02-2025 23:30,Referral,Winter Sale,No
18301,11-02-2025 14:22,Referral,Discount Offer,No
12863,11-02-2025 16:17,Email,Winter Sale,Yes
59482,11-02-2025 07:04,Email,Winter Sale,Yes
47775,11-02-2025 13:27,Direct Traffic,-,Yes
30977,10-02-2025 23:51,Referral,-,No
86886,10-02-2025 04:02,Direct Traffic,-,No
39101,11-02-2025 14:19,Social Media,Brand Awareness,No
31021,10-02-2025 00:58,Social Media,Winter Sale,Yes
26253,10-02-2025 07:32,Direct Traffic,-,Yes
57396,11-02-2025 01:01,Email,Retargeting,No
13528,10-02-2025 17:01,Social Media,Discount Offer,No
73762,11-02-2025 21:59,Direct Traffic,-,No
27774,10-02-2025 20:30,Referral,Retargeting,Yes
11107,10-02-2025 23:07,Social Media,Brand Awareness,Yes
87938,10-02-2025 17:21,Referral,Retargeting,No
28144,10-02-2025 00:50,Referral,Winter Sale,No
49207,11-02-2025 09:54,Referral,Retargeting,Yes
65497,10-02-2025 09:30,Search Ads,Brand Awareness,Yes
96629,11-02-2025 06:41,Email,-,No
57726,10-02-2025 02:16,Display Ads,Discount Offer,Yes
58481,11-02-2025 05:27,Referral,Discount Offer,Yes
70698,10-02-2025 13:18,Email,-,No
44295,11-02-2025 16:15,Display Ads,-,Yes
17329,10-02-2025 23:06,Direct Traffic,-,No
82701,10-02-2025 12:37,Direct Traffic,-,No
57627,10-02-2025 09:48,Social Media,Brand Awareness,Yes
33991,11-02-2025 03:34,Social Media,Winter Sale,Yes
95948,11-02-2025 22:08,Direct Traffic,-,No
85643,10-02-2025 06:30,Display Ads,Brand Awareness,Yes
22861,11-02-2025 10:28,Search Ads,Winter Sale,Yes
53902,10-02-2025 22:12,Search Ads,Winter Sale,No
30155,11-02-2025 15:43,Search Ads,Retargeting,Yes
64847,11-02-2025 23:07,Email,New Product Launch,Yes
27556,10-02-2025 20:39,Referral,-,No
16893,10-02-2025 18:57,Referral,Discount Offer,Yes
48099,11-02-2025 19:38,Direct Traffic,-,No
39056,11-02-2025 03:25,Search Ads,Brand Awareness,Yes
34935,11-02-2025 18:50,Social Media,Winter Sale,Yes
55905,10-02-2025 12:22,Direct Traffic,-,Yes
94174,11-02-2025 05:52,Display Ads,Discount Offer,No
46050,11-02-2025 04:32,Referral,Retargeting,Yes
34737,11-02-2025 22:32,Search Ads,Winter Sale,Yes
55737,10-02-2025 00:41,Search Ads,-,No
72645,11-02-2025 00:39,Direct Traffic,-,Yes
71938,10-02-2025 17:05,Direct Traffic,-,No
89685,11-02-2025 09:07,Display Ads,Winter Sale,No
88094,11-02-2025 13:56,Email,Retargeting,No
13004,11-02-2025 05:31,Email,Retargeting,Yes
86706,10-02-2025 05:04,Search Ads,Discount Offer,Yes
49394,11-02-2025 09:52,Email,Brand Awareness,Yes
70378,11-02-2025 14:11,Email,-,No
24845,10-02-2025 00:04,Search Ads,Retargeting,No
76601,11-02-2025 21:46,Display Ads,Discount Offer,No
53707,10-02-2025 10:51,Display Ads,-,Yes
80623,10-02-2025 07:29,Display Ads,Brand Awareness,Yes
24771,11-02-2025 09:42,Search Ads,New Product Launch,Yes
51399,11-02-2025 17:48,Direct Traffic,-,Yes
47957,11-02-2025 08:35,Search Ads,Discount Offer,Yes
41962,11-02-2025 10:39,Display Ads,Winter Sale,Yes
17478,11-02-2025 02:44,Display Ads,-,Yes
20124,10-02-2025 08:37,Direct Traffic,-,No
24576,10-02-2025 10:59,Social Media,Brand Awareness,No
82038,11-02-2025 05:35,Direct Traffic,-,No
89467,11-02-2025 15:21,Email,Discount Offer,Yes
20853,11-02-2025 20:32,Referral,New Product Launch,No
32562,11-02-2025 16:22,Email,Brand Awareness,No
98843,10-02-2025 22:29,Social Media,Discount Offer,Yes
56968,11-02-2025 02:36,Display Ads,Winter Sale,Yes
99018,10-02-2025 04:06,Referral,Brand Awareness,Yes
23018,11-02-2025 23:03,Search Ads,New Product Launch,Yes
83286,11-02-2025 17:50,Referral,Discount Offer,Yes
86974,11-02-2025 13:13,Display Ads,Brand Awareness,Yes
80999,10-02-2025 04:43,Display Ads,Winter Sale,Yes
46924,11-02-2025 01:16,Email,Discount Offer,Yes
26430,10-02-2025 17:40,Email,Retargeting,No
71979,11-02-2025 21:59,Direct Traffic,-,No
33499,10-02-2025 23:53,Referral,-,Yes
27079,10-02-2025 10:57,Direct Traffic,-,Yes
54502,11-02-2025 02:49,Search Ads,Retargeting,No
69153,10-02-2025 10:24,Email,New Product Launch,No
82581,11-02-2025 21:17,Direct Traffic,-,Yes
73457,10-02-2025 03:54,Search Ads,New Product Launch,Yes
51020,10-02-2025 17:19,Email,Retargeting,No
66866,10-02-2025 01:12,Referral,Winter Sale,No
22011,11-02-2025 06:23,Direct Traffic,-,Yes
61828,10-02-2025 05:34,Referral,-,No
55755,10-02-2025 16:02,Display Ads,New Product Launch,No
99481,11-02-2025 17:16,Direct Traffic,-,Yes
89128,10-02-2025 14:47,Referral,Discount Offer,Yes
59319,11-02-2025 14:35,Display Ads,New Product Launch,Yes
46506,11-02-2025 15:57,Direct Traffic,-,No
22917,10-02-2025 17:10,Social Media,-,Yes
99490,11-02-2025 21:31,Referral,New Product Launch,Yes
66986,11-02-2025 23:21,Direct Traffic,-,No
89467,11-02-2025 21:33,Social Media,New Product Launch,No
71797,11-02-2025 15:06,Email,Discount Offer,Yes
95772,10-02-2025 07:25,Display Ads,-,No
75841,11-02-2025 05:54,Social Media,Winter Sale,No
17702,10-02-2025 06:28,Direct Traffic,-,No
74772,11-02-2025 01:50,Email,Discount Offer,No
40968,10-02-2025 00:50,Direct Traffic,-,Yes
17702,11-02-2025 09:15,Social Media,New Product Launch,No
27079,10-02-2025 15:37,Direct Traffic,-,No
86889,10-02-2025 06:42,Direct Traffic,-,Yes
27700,10-02-2025 01:42,Direct Traffic,-,No
53526,10-02-2025 22:28,Email,Discount Offer,No
86379,11-02-2025 11:44,Display Ads,New Product Launch,Yes
97826,11-02-2025 11:46,Search Ads,Brand Awareness,Yes
75656,11-02-2025 21:43,Display Ads,New Product Launch,No
89128,10-02-2025 11:16,Search Ads,-,Yes
33336,11-02-2025 20:23,Direct Traffic,-,No
86539,11-02-2025 21:11,Display Ads,Discount Offer,Yes
48574,11-02-2025 13:39,Social Media,Retargeting,No
55533,10-02-2025 17:16,Direct Traffic,-,Yes
98881,10-02-2025 00:34,Email,New Product Launch,Yes
78804,11-02-2025 14:00,Social Media,Brand Awareness,No
83307,10-02-2025 07:17,Search Ads,-,No
82557,10-02-2025 21:42,Social Media,Winter Sale,Yes
47631,11-02-2025 09:48,Email,Discount Offer,Yes
35216,10-02-2025 04:35,Direct Traffic,-,Yes
90701,11-02-2025 11:37,Display Ads,Brand Awareness,No
70492,11-02-2025 22:40,Search Ads,-,No
11780,10-02-2025 21:53,Display Ads,Winter Sale,No
76288,10-02-2025 14:50,Display Ads,Discount Offer,Yes
49271,11-02-2025 00:00,Direct Traffic,-,Yes
57669,11-02-2025 07:36,Direct Traffic,-,Yes
73311,11-02-2025 21:01,Referral,Winter Sale,No
67005,11-02-2025 10:16,Email,Brand Awareness,Yes
34094,11-02-2025 02:54,Email,Winter Sale,Yes
79602,10-02-2025 16:34,Referral,-,No
79894,11-02-2025 12:07,Direct Traffic,-,Yes
48639,11-02-2025 21:54,Social Media,Winter Sale,No
99093,10-02-2025 05:44,Referral,-,Yes
46918,11-02-2025 02:58,Direct Traffic,-,No
59576,10-02-2025 12:14,Direct Traffic,-,Yes
46442,11-02-2025 08:53,Direct Traffic,-,No
20743,11-02-2025 06:07,Direct Traffic,-,Yes
59102,11-02-2025 10:34,Referral,Discount Offer,No
15152,10-02-2025 05:16,Search Ads,Winter Sale,Yes
13967,11-02-2025 22:55,Social Media,-,Yes
35887,11-02-2025 19:13,Social Media,New Product Launch,No
44393,11-02-2025 08:02,Display Ads,Winter Sale,No
72612,10-02-2025 12:22,Direct Traffic,-,Yes
33255,11-02-2025 19:49,Search Ads,Winter Sale,No
25615,10-02-2025 06:40,Direct Traffic,-,No
33106,11-02-2025 19:13,Social Media,-,Yes
24771,11-02-2025 17:29,Social Media,Discount Offer,Yes
21704,11-02-2025 05:15,Email,Discount Offer,Yes
30578,10-02-2025 00:53,Direct Traffic,-,Yes
56050,11-02-2025 06:46,Direct Traffic,-,Yes
49991,10-02-2025 18:35,Social Media,Winter Sale,Yes
50839,10-02-2025 23:21,Referral,Brand Awareness,No
28594,10-02-2025 09:26,Search Ads,-,Yes
55745,10-02-2025 01:18,Search Ads,New Product Launch,No
26097,10-02-2025 12:31,Search Ads,-,Yes
30664,10-02-2025 17:44,Social Media,-,No
85459,10-02-2025 11:14,Referral,-,Yes
82044,10-02-2025 10:51,Email,New Product Launch,Yes
39277,10-02-2025 06:04,Referral,Retargeting,Yes
81851,10-02-2025 21:43,Referral,-,No
99995,10-02-2025 02:59,Referral,Winter Sale,No
25790,11-02-2025 03:33,Direct Traffic,-,No
97726,10-02-2025 08:57,Email,-,Yes
27556,11-02-2025 14:57,Search Ads,New Product Launch,Yes
26601,11-02-2025 20:25,Referral,Brand Awareness,Yes
56501,10-02-2025 15:20,Direct Traffic,-,Yes
38683,11-02-2025 12:17,Direct Traffic,-,Yes
15578,11-02-2025 19:58,Direct Traffic,-,No
97135,11-02-2025 16:59,Email,Brand Awareness,No
66863,11-02-2025 10:56,Search Ads,Retargeting,Yes
61331,10-02-2025 09:42,Email,Retargeting,No
16863,10-02-2025 09:38,Search Ads,Retargeting,No
66238,10-02-2025 14:37,Referral,Discount Offer,No
69415,11-02-2025 00:44,Referral,Discount Offer,Yes
13444,10-02-2025 22:47,Referral,Discount Offer,Yes
98310,11-02-2025 06:45,Referral,Discount Offer,No
68700,11-02-2025 09:40,Social Media,-,Yes
59102,10-02-2025 03:53,Email,Brand Awareness,No
98219,11-02-2025 19:59,Display Ads,-,Yes
60973,11-02-2025 19:57,Direct Traffic,-,Yes
46738,11-02-2025 03:44,Email,-,Yes
24256,11-02-2025 17:10,Referral,-,Yes
22743,11-02-2025 08:09,Direct Traffic,-,No
25124,10-02-2025 13:01,Display Ads,Retargeting,No
87204,10-02-2025 11:57,Search Ads,New Product Launch,No
62446,10-02-2025 04:12,Email,Winter Sale,Yes
35456,10-02-2025 13:52,Social Media,-,No
49647,10-02-2025 03:37,Referral,Winter Sale,Yes
87436,11-02-2025 21:41,Social Media,Retargeting,No
12806,11-02-2025 09:38,Social Media,New Product Launch,No
37648,10-02-2025 11:17,Email,Brand Awareness,Yes
27814,10-02-2025 01:45,Display Ads,Brand Awareness,No
90213,11-02-2025 17:28,Display Ads,-,No
70222,11-02-2025 18:26,Referral,-,No
17012,10-02-2025 07:02,Social Media,Discount Offer,No
27371,11-02-2025 06:11,Referral,Brand Awareness,Yes
20460,11-02-2025 11:30,Email,Winter Sale,No
55190,10-02-2025 04:23,Search Ads,New Product Launch,Yes
56961,10-02-2025 19:52,Direct Traffic,-,Yes
97135,10-02-2025 19:20,Search Ads,Retargeting,No
84060,11-02-2025 03:57,Search Ads,Brand Awareness,No
60022,10-02-2025 22:08,Social Media,Brand Awareness,Yes
64521,10-02-2025 20:20,Direct Traffic,-,No
12459,11-02-2025 21:08,Referral,Brand Awareness,Yes
68787,10-02-2025 04:58,Direct Traffic,-,No
40517,10-02-2025 20:33,Email,Retargeting,Yes
67283,11-02-2025 01:35,Social Media,New Product Launch,Yes
85549,10-02-2025 16:33,Referral,-,No
31285,11-02-2025 03:55,Referral,Brand Awareness,Yes
60888,10-02-2025 11:56,Referral,Retargeting,Yes
82338,11-02-2025 20:45,Email,Discount Offer,Yes
73183,11-02-2025 01:08,Display Ads,-,No
35961,10-02-2025 02:58,Direct Traffic,-,No
81371,11-02-2025 05:54,Direct Traffic,-,No
54664,10-02-2025 04:06,Display Ads,Brand Awareness,Yes
67074,10-02-2025 08:27,Email,Winter Sale,No
42360,10-02-2025 20:51,Social Media,Retargeting,Yes
78574,11-02-2025 16:56,Search Ads,Retargeting,No
72741,11-02-2025 07:25,Display Ads,Brand Awareness,No
90848,10-02-2025 14:32,Display Ads,Brand Awareness,No
21644,11-02-2025 14:00,Display Ads,Brand Awareness,Yes
31134,10-02-2025 19:22,Email,Retargeting,Yes
60571,11-02-2025 19:53,Referral,Retargeting,No
34395,11-02-2025 15:07,Email,Winter Sale,No
92167,10-02-2025 16:55,Display Ads,Discount Offer,No
76911,10-02-2025 08:31,Display Ads,Brand Awareness,Yes
79863,11-02-2025 21:09,Display Ads,New Product Launch,No
40164,11-02-2025 01:01,Search Ads,New Product Launch,Yes
80670,11-02-2025 03:04,Email,Discount Offer,Yes
24251,10-02-2025 07:25,Display Ads,Brand Awareness,No
62907,11-02-2025 15:31,Display Ads,New Product Launch,No
57739,10-02-2025 19:12,Referral,Retargeting,Yes
56075,10-02-2025 00:48,Direct Traffic,-,No
78083,10-02-2025 12:50,Display Ads,Discount Offer,No
95948,10-02-2025 20:54,Search Ads,Discount Offer,No
37708,11-02-2025 23:41,Search Ads,Retargeting,Yes
39572,10-02-2025 23:26,Email,-,No
71753,10-02-2025 06:19,Social Media,Retargeting,No
82862,11-02-2025 10:45,Direct Traffic,-,No
61401,10-02-2025 00:20,Direct Traffic,-,No
21628,11-02-2025 02:31,Email,-,No
21504,10-02-2025 08:11,Social Media,New Product Launch,Yes
15351,11-02-2025 01:35,Social Media,Discount Offer,No
44827,11-02-2025 22:40,Social Media,Discount Offer,Yes
20895,11-02-2025 12:09,Search Ads,Brand Awareness,No
45750,11-02-2025 13:08,Direct Traffic,-,No
95665,10-02-2025 17:59,Display Ads,Retargeting,No
72379,11-02-2025 02:19,Referral,New Product Launch,Yes
97756,11-02-2025 04:31,Social Media,Discount Offer,No
88567,10-02-2025 03:44,Direct Traffic,-,Yes
63181,10-02-2025 05:37,Email,Discount Offer,No
87909,11-02-2025 22:39,Direct Traffic,-,No
49655,10-02-2025 04:35,Email,Brand Awareness,No
46373,10-02-2025 16:33,Display Ads,Discount Offer,Yes
62225,11-02-2025 05:12,Email,Brand Awareness,Yes
80769,11-02-2025 00:08,Direct Traffic,-,No
52609,11-02-2025 17:43,Email,-,Yes
38046,10-02-2025 22:48,Email,Discount Offer,Yes
27347,11-02-2025 01:47,Display Ads,Brand Awareness,No
39696,11-02-2025 17:27,Email,Brand Awareness,No
10843,11-02-2025 05:15,Email,Winter Sale,Yes
98055,10-02-2025 08:20,Email,Winter Sale,Yes
68681,11-02-2025 00:51,Display Ads,Discount Offer,Yes
30446,11-02-2025 18:44,Display Ads,Brand Awareness,No
39559,10-02-2025 12:22,Referral,Discount Offer,Yes
90701,10-02-2025 19:30,Direct Traffic,-,No
99321,11-02-2025 16:25,Email,Retargeting,No
69153,10-02-2025 00:45,Direct Traffic,-,No
87204,10-02-2025 08:41,Email,-,Yes
46334,10-02-2025 23:02,Email,Brand Awareness,No
69619,11-02-2025 16:09,Direct Traffic,-,Yes
49529,11-02-2025 17:33,Direct Traffic,-,Yes
25105,10-02-2025 03:56,Search Ads,Winter Sale,Yes
53636,10-02-2025 11:27,Display Ads,New Product Launch,No
21596,10-02-2025 20:50,Display Ads,Winter Sale,Yes
37621,11-02-2025 19:27,Social Media,Brand Awareness,Yes
64847,10-02-2025 22:46,Display Ads,Discount Offer,No
26185,10-02-2025 22:55,Search Ads,-,Yes
54334,11-02-2025 11:54,Search Ads,Retargeting,No
26021,10-02-2025 07:56,Search Ads,Winter Sale,No
38485,10-02-2025 09:26,Search Ads,Winter Sale,Yes
38683,11-02-2025 17:46,Email,New Product Launch,No
59232,10-02-2025 00:43,Referral,-,Yes
25019,11-02-2025 02:41,Direct Traffic,-,No
80527,11-02-2025 08:49,Social Media,-,Yes
94388,10-02-2025 02:29,Direct Traffic,-,No
75208,10-02-2025 14:05,Referral,-,Yes
54259,10-02-2025 16:39,Email,Retargeting,Yes
26783,10-02-2025 08:23,Email,Retargeting,No
41377,10-02-2025 09:59,Display Ads,Discount Offer,No
76732,10-02-2025 14:01,Social Media,Winter Sale,Yes
17598,10-02-2025 07:12,Search Ads,Brand Awareness,No
25147,11-02-2025 18:27,Display Ads,-,No
50704,11-02-2025 08:48,Search Ads,Brand Awareness,No
16834,11-02-2025 23:53,Referral,Winter Sale,Yes
40368,11-02-2025 10:56,Display Ads,New Product Launch,Yes
62101,10-02-2025 18:36,Email,-,No
71932,11-02-2025 07:15,Social Media,Brand Awareness,Yes
98418,11-02-2025 09:50,Search Ads,-,Yes
85419,11-02-2025 10:23,Display Ads,Brand Awareness,No
99157,11-02-2025 06:31,Display Ads,-,Yes
68180,11-02-2025 12:31,Social Media,Winter Sale,No
43767,10-02-2025 12:21,Social Media,Brand Awareness,No
72518,10-02-2025 08:19,Search Ads,Discount Offer,Yes
62843,10-02-2025 23:42,Social Media,-,Yes
17619,11-02-2025 19:06,Search Ads,New Product Launch,No
31070,10-02-2025 12:40,Email,Retargeting,Yes
11790,10-02-2025 23:43,Social Media,Discount Offer,Yes
68762,11-02-2025 04:47,Display Ads,-,No
14398,11-02-2025 08:21,Direct Traffic,-,Yes
46667,10-02-2025 06:38,Referral,Brand Awareness,Yes
62471,10-02-2025 12:16,Search Ads,Retargeting,Yes
33189,10-02-2025 07:48,Email,New Product Launch,No
19049,10-02-2025 08:46,Search Ads,Winter Sale,No
55631,10-02-2025 03:12,Referral,-,Yes
53859,11-02-2025 06:09,Email,Retargeting,No
50501,10-02-2025 09:56,Direct Traffic,-,Yes
39460,11-02-2025 22:54,Referral,New Product Launch,Yes
33345,11-02-2025 07:54,Referral,Discount Offer,Yes
17634,10-02-2025 10:39,Referral,Retargeting,No
58481,10-02-2025 15:41,Email,-,No
26763,11-02-2025 19:36,Referral,Brand Awareness,Yes
64204,10-02-2025 09:41,Social Media,Discount Offer,Yes
59072,10-02-2025 18:00,Referral,Winter Sale,No
17726,11-02-2025 16:58,Search Ads,Winter Sale,No
91904,10-02-2025 15:43,Referral,Winter Sale,No
64767,11-02-2025 02:08,Direct Traffic,-,Yes
27589,11-02-2025 04:16,Display Ads,Retargeting,Yes
33601,11-02-2025 10:40,Direct Traffic,-,No
70576,10-02-2025 05:14,Display Ads,Winter Sale,Yes
99566,11-02-2025 16:47,Direct Traffic,-,No
27463,10-02-2025 15:15,Display Ads,Retargeting,No
50636,11-02-2025 21:05,Email,New Product Launch,Yes
37722,10-02-2025 22:05,Email,Retargeting,Yes
26727,10-02-2025 08:46,Email,Winter Sale,Yes
37903,11-02-2025 17:27,Display Ads,Discount Offer,No
65082,10-02-2025 02:28,Email,New Product Launch,No
55176,11-02-2025 08:20,Display Ads,Brand Awareness,No
85486,11-02-2025 01:39,Referral,Brand Awareness,No
83312,10-02-2025 18:06,Email,Brand Awareness,No
63489,11-02-2025 05:05,Email,Winter Sale,No
42030,11-02-2025 19:33,Email,Winter Sale,Yes
58938,10-02-2025 11:53,Direct Traffic,-,Yes
40362,11-02-2025 18:22,Direct Traffic,-,Yes
87642,10-02-2025 10:07,Social Media,Retargeting,No
16758,10-02-2025 21:01,Direct Traffic,-,No
36377,10-02-2025 22:45,Direct Traffic,-,No
15921,10-02-2025 05:11,Search Ads,Winter Sale,No
98320,10-02-2025 07:14,Direct Traffic,-,Yes
95739,11-02-2025 01:36,Direct Traffic,-,No
41377,10-02-2025 23:59,Social Media,Brand Awareness,Yes
35824,10-02-2025 01:02,Search Ads,Brand Awareness,No
63820,10-02-2025 14:26,Social Media,New Product Launch,No
64867,11-02-2025 08:25,Direct Traffic,-,No
88027,10-02-2025 08:33,Search Ads,Discount Offer,Yes
56768,10-02-2025 02:31,Social Media,New Product Launch,No
78604,10-02-2025 08:04,Search Ads,Discount Offer,No
45571,10-02-2025 12:31,Social Media,Brand Awareness,No
55756,11-02-2025 23:23,Social Media,Brand Awareness,No
13399,11-02-2025 17:45,Referral,-,Yes
99937,11-02-2025 21:23,Display Ads,Retargeting,No
42285,10-02-2025 21:03,Email,-,Yes
44261,10-02-2025 05:45,Direct Traffic,-,No
46618,11-02-2025 19:45,Social Media,Winter Sale,No
18298,11-02-2025 14:07,Display Ads,-,Yes
39876,11-02-2025 03:19,Direct Traffic,-,Yes
57455,11-02-2025 07:23,Social Media,Brand Awareness,No
34498,10-02-2025 00:41,Referral,Winter Sale,Yes
90088,10-02-2025 12:42,Email,Discount Offer,No
46592,11-02-2025 18:25,Direct Traffic,-,No
88728,10-02-2025 16:46,Email,Retargeting,No
20895,10-02-2025 10:42,Email,Winter Sale,No
19816,11-02-2025 02:23,Email,Brand Awareness,No
68071,11-02-2025 13:37,Referral,Winter Sale,Yes
43603,11-02-2025 15:25,Email,-,Yes
16304,11-02-2025 15:53,Referral,Discount Offer,Yes
94486,11-02-2025 02:59,Search Ads,New Product Launch,No
67419,10-02-2025 04:32,Email,Discount Offer,Yes
46506,11-02-2025 15:10,Search Ads,Discount Offer,Yes
94548,11-02-2025 08:30,Display Ads,Retargeting,No
43014,11-02-2025 02:29,Search Ads,Brand Awareness,No
24014,10-02-2025 14:56,Direct Traffic,-,No
63367,11-02-2025 07:29,Direct Traffic,-,No
41641,10-02-2025 16:56,Direct Traffic,-,No
29844,11-02-2025 16:41,Search Ads,Retargeting,No
12217,10-02-2025 09:29,Social Media,New Product Launch,Yes
76806,10-02-2025 18:31,Social Media,Winter Sale,No
46662,11-02-2025 00:20,Social Media,Brand Awareness,Yes
82708,10-02-2025 14:48,Search Ads,Winter Sale,Yes
77294,10-02-2025 08:17,Direct Traffic,-,Yes
93078,11-02-2025 09:24,Direct Traffic,-,No
61770,10-02-2025 03:24,Referral,New Product Launch,No
53293,10-02-2025 09:46,Search Ads,-,Yes
51934,10-02-2025 12:56,Email,Retargeting,Yes
93161,10-02-2025 06:00,Email,Winter Sale,No
98133,10-02-2025 06:59,Direct Traffic,-,Yes
44859,11-02-2025 21:37,Display Ads,New Product Launch,No
37554,10-02-2025 10:03,Email,-,Yes
74032,11-02-2025 11:27,Social Media,Winter Sale,Yes
42360,11-02-2025 22:32,Referral,Brand Awareness,No
31643,11-02-2025 17:32,Display Ads,Retargeting,Yes
43052,11-02-2025 01:19,Social Media,Retargeting,No
33077,11-02-2025 00:18,Display Ads,Winter Sale,No
98320,11-02-2025 06:58,Direct Traffic,-,Yes
70016,11-02-2025 14:41,Direct Traffic,-,Yes
55079,11-02-2025 02:24,Referral,-,Yes
74664,11-02-2025 07:43,Direct Traffic,-,Yes
41148,11-02-2025 21:54,Search Ads,Retargeting,No
46988,10-02-2025 11:23,Direct Traffic,-,Yes
32897,10-02-2025 09:17,Search Ads,New Product Launch,Yes
63471,10-02-2025 06:23,Display Ads,-,Yes
88818,10-02-2025 23:18,Search Ads,Discount Offer,Yes
37121,10-02-2025 19:38,Email,Retargeting,Yes
38683,11-02-2025 02:29,Direct Traffic,-,No
21550,11-02-2025 15:07,Social Media,Discount Offer,No
23463,10-02-2025 05:43,Search Ads,Discount Offer,No
61032,11-02-2025 23:33,Search Ads,-,No
19350,11-02-2025 03:31,Email,Winter Sale,Yes
23233,10-02-2025 08:37,Search Ads,Retargeting,No
23486,11-02-2025 09:14,Search Ads,-,Yes
36135,11-02-2025 21:57,Referral,Winter Sale,Yes
35824,11-02-2025 11:59,Referral,-,No
35409,10-02-2025 11:05,Referral,Retargeting,Yes
33497,11-02-2025 05:06,Social Media,Winter Sale,No
85049,10-02-2025 21:29,Direct Traffic,-,No
15241,11-02-2025 19:56,Social Media,Retargeting,No
58969,11-02-2025 04:54,Social Media,Discount Offer,Yes
84928,10-02-2025 09:46,Direct Traffic,-,Yes
64075,10-02-2025 09:11,Email,Retargeting,Yes
52689,10-02-2025 15:29,Display Ads,Discount Offer,No
33999,10-02-2025 19:52,Email,Winter Sale,Yes
96872,11-02-2025 23:32,Email,Discount Offer,No
86558,11-02-2025 13:33,Social Media,Winter Sale,Yes
74738,10-02-2025 06:33,Referral,Brand Awareness,Yes
42325,11-02-2025 09:12,Social Media,Brand Awareness,No
76601,10-02-2025 04:01,Display Ads,New Product Launch,Yes
83153,10-02-2025 23:17,Direct Traffic,-,Yes
18955,11-02-2025 21:07,Search Ads,Discount Offer,Yes
11661,10-02-2025 21:12,Display Ads,Brand Awareness,Yes
79091,10-02-2025 06:31,Social Media,New Product Launch,Yes
33077,11-02-2025 05:47,Display Ads,Retargeting,Yes
86112,11-02-2025 21:57,Direct Traffic,-,No
69775,10-02-2025 10:53,Email,New Product Launch,Yes
30675,10-02-2025 15:26,Direct Traffic,-,Yes
71827,10-02-2025 07:44,Direct Traffic,-,No
89500,10-02-2025 00:16,Direct Traffic,-,Yes
36858,11-02-2025 01:42,Search Ads,Retargeting,Yes
48990,10-02-2025 07:22,Social Media,Brand Awareness,No
53707,10-02-2025 13:20,Display Ads,New Product Launch,No
85587,11-02-2025 00:08,Referral,Brand Awareness,No
48088,11-02-2025 21:41,Direct Traffic,-,No
32477,10-02-2025 09:42,Display Ads,-,Yes
27778,10-02-2025 11:52,Direct Traffic,-,No
51399,10-02-2025 17:10,Social Media,Winter Sale,No
90131,11-02-2025 14:10,Email,Discount Offer,Yes
30675,11-02-2025 23:04,Email,Retargeting,Yes
48115,11-02-2025 22:11,Display Ads,Discount Offer,No
80481,11-02-2025 04:14,Social Media,Discount Offer,Yes
62324,10-02-2025 10:07,Social Media,Discount Offer,No
70237,10-02-2025 20:07,Referral,New Product Launch,No
18955,11-02-2025 22:38,Email,-,No
81711,10-02-2025 04:36,Referral,Winter Sale,No
86889,11-02-2025 23:46,Display Ads,New Product Launch,Yes
