User ID,Timestamp,Channel,Campaign,Conversion,Campaign_Cost_USD,Budget_USD,Revenue_USD,Profit_USD,ROI_%,ROAS,CPA_USD,Performance_Rating,Touchpoint_Order
54301,2025-10-02 11:06:00,Direct Traffic,No Campaign,1,1.76,2.16,109.91,108.15,600.0,7.0,1.76,Excellent,5
54301,2025-10-02 11:11:10,Email,Retargeting,1,0.83,0.97,172.68,171.85,600.0,7.0,0.83,Excellent,6
54301,2025-11-02 02:34:12,Display Ads,Discount Offer,0,1.54,1.96,0.0,-1.54,-100.0,0.0,0.0,Poor,7
54301,2025-11-02 11:24:18,Display Ads,No Campaign,0,2.44,2.93,0.0,-2.44,-100.0,0.0,0.0,Poor,8
54334,2025-10-02 05:14:43,Social Media,Discount Offer,1,2.89,3.52,103.68,100.79,600.0,7.0,2.89,Excellent,1
54334,2025-10-02 22:43:55,Social Media,Retargeting,0,1.48,1.97,0.0,-1.48,-100.0,0.0,0.0,Poor,2
54334,2025-11-02 11:54:57,Search Ads,Retargeting,0,2.39,3.12,0.0,-2.39,-100.0,0.0,0.0,Poor,3
54334,2025-11-02 13:35:16,Search Ads,No Campaign,0,2.31,2.74,0.0,-2.31,-100.0,0.0,0.0,Poor,4
54351,2025-10-02 06:04:34,Search Ads,Brand Awareness,0,1.63,2.16,0.0,-1.63,-99.85,0.0,0.0,Poor,1
54351,2025-11-02 14:04:10,Search Ads,Winter Sale,0,1.98,2.65,0.0,-1.98,-100.0,0.0,0.0,Poor,2
54351,2025-11-02 14:28:01,Display Ads,New Product Launch,1,1.71,2.08,135.97,134.26,600.0,7.0,1.71,Excellent,3
54395,2025-10-02 04:28:51,Referral,Discount Offer,0,1.89,2.51,0.0,-1.89,-99.88,0.0,0.0,Poor,1
54395,2025-10-02 05:51:03,Display Ads,New Product Launch,1,2.09,2.71,115.78,113.69,600.0,7.0,2.09,Excellent,2
54395,2025-10-02 15:15:03,Email,No Campaign,1,1.34,1.67,206.79,205.45,600.0,7.0,1.34,Excellent,3
54418,2025-10-02 16:06:38,Social Media,No Campaign,1,1.45,1.84,192.17,190.72,600.0,7.0,1.45,Excellent,1
54418,2025-11-02 09:47:54,Direct Traffic,No Campaign,0,1.17,1.43,0.0,-1.17,-100.0,0.0,0.0,Poor,2
54418,2025-11-02 13:06:08,Search Ads,Brand Awareness,0,2.1,2.45,0.0,-2.1,-100.0,0.0,0.0,Poor,3
54418,2025-11-02 14:43:51,Email,New Product Launch,1,1.41,1.63,146.39,144.98,600.0,7.0,1.41,Excellent,4
54418,2025-11-02 15:32:54,Referral,Brand Awareness,0,1.65,2.06,0.0,-1.65,-100.0,0.0,0.0,Poor,5
54440,2025-11-02 09:09:58,Email,Winter Sale,1,0.69,0.9,135.42,134.73,600.0,7.0,0.69,Excellent,1
54440,2025-11-02 12:18:59,Social Media,No Campaign,0,2.68,3.17,0.0,-2.68,-100.0,0.0,0.0,Poor,2
54440,2025-11-02 23:13:39,Direct Traffic,No Campaign,0,2.32,3.08,0.0,-2.32,-99.94,0.0,0.0,Poor,3
54489,2025-10-02 10:55:55,Referral,No Campaign,0,2.46,3.28,0.0,-2.46,-100.0,0.0,0.0,Poor,1
54489,2025-10-02 18:31:59,Social Media,New Product Launch,0,2.38,2.78,0.0,-2.38,-100.0,0.0,0.0,Poor,2
54502,2025-11-02 02:49:23,Search Ads,Retargeting,0,1.7,2.11,0.0,-1.7,-99.83,0.0,0.0,Poor,1
54502,2025-11-02 15:41:51,Email,Winter Sale,0,0.64,0.76,0.0,-0.64,-100.0,0.0,0.0,Poor,2
54531,2025-10-02 07:08:53,Direct Traffic,No Campaign,0,1.81,2.28,0.0,-1.81,-100.0,0.0,0.0,Poor,1
54531,2025-10-02 13:05:36,Referral,New Product Launch,1,1.82,2.39,178.11,176.29,600.0,7.0,1.82,Excellent,2
54531,2025-10-02 15:55:30,Referral,Brand Awareness,1,1.12,1.3,194.86,193.74,600.0,7.0,1.12,Excellent,3
54531,2025-11-02 13:23:25,Display Ads,No Campaign,0,2.11,2.77,0.0,-2.11,-100.0,0.0,0.0,Poor,4
54531,2025-11-02 19:52:36,Direct Traffic,No Campaign,1,2.09,2.41,95.39,93.3,600.0,7.0,2.09,Excellent,5
54549,2025-10-02 08:00:39,Social Media,Winter Sale,0,2.49,3.0,0.0,-2.49,-99.84,0.0,0.0,Poor,1
54549,2025-10-02 15:43:26,Search Ads,Retargeting,1,1.25,1.59,203.0,201.75,600.0,7.0,1.25,Excellent,2
54549,2025-10-02 23:35:37,Direct Traffic,No Campaign,1,1.32,1.59,126.33,125.01,600.0,7.0,1.32,Excellent,3
54664,2025-10-02 04:06:18,Display Ads,Brand Awareness,1,1.82,2.18,144.26,142.44,600.0,7.0,1.82,Excellent,1
54700,2025-10-02 23:47:24,Direct Traffic,No Campaign,1,1.94,2.27,107.63,105.69,600.0,7.0,1.94,Excellent,1
54719,2025-10-02 10:04:22,Social Media,No Campaign,1,1.76,2.23,118.87,117.11,600.0,7.0,1.76,Excellent,1
54719,2025-10-02 15:58:15,Referral,New Product Launch,1,1.64,2.09,215.98,214.34,600.0,7.0,1.64,Excellent,2
54719,2025-10-02 17:06:52,Referral,Retargeting,1,1.11,1.36,157.1,155.99,600.0,7.0,1.11,Excellent,3
54719,2025-11-02 17:03:30,Social Media,Discount Offer,0,1.26,1.63,0.0,-1.26,-100.0,0.0,0.0,Poor,4
54719,2025-11-02 18:49:46,Search Ads,No Campaign,1,1.78,2.38,110.32,108.54,600.0,7.0,1.78,Excellent,5
54719,2025-11-02 20:04:12,Referral,Retargeting,0,2.39,2.77,0.0,-2.39,-100.0,0.0,0.0,Poor,6
54719,2025-11-02 23:20:20,Social Media,Brand Awareness,0,1.83,2.4,0.0,-1.83,-99.74,0.0,0.0,Poor,7
54727,2025-10-02 04:21:30,Email,Retargeting,0,0.74,0.94,0.0,-0.74,-100.0,0.0,0.0,Poor,1
54727,2025-10-02 21:57:12,Social Media,Discount Offer,1,2.3,2.95,239.34,237.04,600.0,7.0,2.3,Excellent,2
54739,2025-10-02 15:55:10,Email,Winter Sale,0,1.3,1.59,0.0,-1.3,-99.65,0.0,0.0,Poor,1
54739,2025-10-02 18:10:36,Email,Winter Sale,1,0.96,1.21,175.4,174.44,600.0,7.0,0.96,Excellent,2
54739,2025-10-02 22:31:43,Email,Brand Awareness,0,0.62,0.78,0.0,-0.62,-100.0,0.0,0.0,Poor,3
54739,2025-10-02 23:39:06,Referral,Winter Sale,1,1.29,1.53,122.58,121.29,600.0,7.0,1.29,Excellent,4
54741,2025-10-02 01:38:52,Search Ads,New Product Launch,1,2.4,3.13,142.77,140.37,600.0,7.0,2.4,Excellent,1
54741,2025-10-02 16:20:10,Search Ads,Discount Offer,0,2.41,2.82,0.0,-2.41,-99.82,0.0,0.0,Poor,2
54741,2025-10-02 21:12:26,Search Ads,Discount Offer,0,1.61,2.02,0.0,-1.61,-100.0,0.0,0.0,Poor,3
54741,2025-11-02 01:18:21,Search Ads,Winter Sale,1,1.65,2.06,212.48,210.83,600.0,7.0,1.65,Excellent,4
54741,2025-11-02 08:12:53,Referral,No Campaign,0,2.24,2.91,0.0,-2.24,-99.99,0.0,0.0,Poor,5
54766,2025-10-02 06:01:14,Social Media,Retargeting,1,1.87,2.19,125.94,124.07,600.0,7.0,1.87,Excellent,1
54766,2025-10-02 07:41:03,Email,Brand Awareness,1,0.87,1.04,129.38,128.51,600.0,7.0,0.87,Excellent,2
54766,2025-11-02 15:10:49,Search Ads,New Product Launch,1,1.43,1.77,158.03,156.6,600.0,7.0,1.43,Excellent,3
54766,2025-11-02 20:02:12,Social Media,Retargeting,0,1.24,1.63,0.0,-1.24,-100.0,0.0,0.0,Poor,4
54766,2025-11-02 23:56:54,Direct Traffic,No Campaign,0,1.81,2.42,0.0,-1.81,-99.79,0.0,0.0,Poor,5
54821,2025-10-02 15:29:49,Display Ads,No Campaign,1,1.86,2.38,102.57,100.71,600.0,7.0,1.86,Excellent,1
54821,2025-11-02 08:48:13,Email,No Campaign,1,0.84,1.1,180.82,179.98,600.0,7.0,0.84,Excellent,2
54821,2025-11-02 10:55:11,Display Ads,No Campaign,0,1.2,1.45,0.0,-1.2,-100.0,0.0,0.0,Poor,3
54821,2025-11-02 11:08:30,Display Ads,Retargeting,1,1.23,1.53,169.76,168.53,600.0,7.0,1.23,Excellent,4
54821,2025-11-02 14:49:41,Display Ads,Winter Sale,0,2.21,2.69,0.0,-2.21,-100.0,0.0,0.0,Poor,5
54821,2025-11-02 17:20:46,Direct Traffic,No Campaign,0,1.17,1.48,0.0,-1.17,-100.0,0.0,0.0,Poor,6
54874,2025-10-02 00:18:47,Email,Retargeting,0,1.26,1.55,0.0,-1.26,-100.0,0.0,0.0,Poor,1
54874,2025-10-02 03:59:10,Direct Traffic,No Campaign,1,1.43,1.8,121.32,119.89,600.0,7.0,1.43,Excellent,2
54874,2025-10-02 09:59:45,Referral,No Campaign,0,1.57,1.98,0.0,-1.57,-99.74,0.0,0.0,Poor,3
54874,2025-10-02 20:07:19,Search Ads,Retargeting,0,1.22,1.57,0.0,-1.22,-100.0,0.0,0.0,Poor,4
54874,2025-11-02 18:12:42,Display Ads,Retargeting,0,1.86,2.23,0.0,-1.86,-99.97,0.0,0.0,Poor,5
54874,2025-11-02 19:49:57,Referral,Brand Awareness,1,1.19,1.55,209.54,208.35,600.0,7.0,1.19,Excellent,6
54877,2025-10-02 18:47:04,Search Ads,New Product Launch,0,1.56,1.87,0.0,-1.56,-99.82,0.0,0.0,Poor,1
54877,2025-11-02 08:13:33,Referral,Brand Awareness,0,1.38,1.81,0.0,-1.38,-99.99,0.0,0.0,Poor,2
54877,2025-11-02 09:50:57,Referral,New Product Launch,1,1.21,1.45,101.44,100.23,600.0,7.0,1.21,Excellent,3
54877,2025-11-02 18:01:53,Direct Traffic,No Campaign,0,2.01,2.36,0.0,-2.01,-100.0,0.0,0.0,Poor,4
54877,2025-11-02 19:32:05,Search Ads,Discount Offer,0,2.39,3.02,0.0,-2.39,-100.0,0.0,0.0,Poor,5
55035,2025-10-02 15:34:44,Search Ads,New Product Launch,1,2.44,3.13,181.94,179.5,600.0,7.0,2.44,Excellent,1
55035,2025-10-02 16:17:13,Display Ads,New Product Launch,1,1.11,1.43,213.33,212.22,600.0,7.0,1.11,Excellent,2
55035,2025-10-02 20:33:29,Email,Discount Offer,0,0.85,1.01,0.0,-0.85,-99.56,0.0,0.0,Poor,3
55035,2025-11-02 02:39:22,Email,Retargeting,1,0.79,1.02,130.21,129.42,600.0,7.0,0.79,Excellent,4
55035,2025-11-02 10:55:00,Direct Traffic,No Campaign,0,1.96,2.53,0.0,-1.96,-100.0,0.0,0.0,Poor,5
55079,2025-10-02 07:23:12,Search Ads,Retargeting,0,1.55,1.88,0.0,-1.55,-100.0,0.0,0.0,Poor,1
55079,2025-11-02 02:24:25,Referral,No Campaign,1,1.58,2.07,172.23,170.65,600.0,7.0,1.58,Excellent,2
55079,2025-11-02 13:23:56,Referral,Retargeting,0,1.11,1.34,0.0,-1.11,-100.0,0.0,0.0,Poor,3
55079,2025-11-02 21:05:09,Direct Traffic,No Campaign,1,1.67,2.22,169.52,167.85,600.0,7.0,1.67,Excellent,4
55099,2025-10-02 09:55:43,Referral,New Product Launch,1,1.7,2.06,209.02,207.32,600.0,7.0,1.7,Excellent,1
55099,2025-10-02 15:36:42,Direct Traffic,No Campaign,1,1.2,1.43,152.19,150.99,600.0,7.0,1.2,Excellent,2
55099,2025-11-02 10:03:58,Direct Traffic,No Campaign,1,1.77,2.19,138.6,136.83,600.0,7.0,1.77,Excellent,3
55103,2025-10-02 06:00:35,Email,Brand Awareness,1,0.69,0.86,140.11,139.42,600.0,7.0,0.69,Excellent,1
55103,2025-11-02 05:12:10,Social Media,No Campaign,0,1.95,2.4,0.0,-1.95,-100.0,0.0,0.0,Poor,2
55176,2025-11-02 00:43:46,Social Media,No Campaign,1,1.54,1.9,152.88,151.34,600.0,7.0,1.54,Excellent,1
55176,2025-11-02 08:20:51,Display Ads,Brand Awareness,0,1.55,1.89,0.0,-1.55,-99.84,0.0,0.0,Poor,2
55190,2025-10-02 04:23:23,Search Ads,New Product Launch,1,1.67,2.14,124.08,122.41,600.0,7.0,1.67,Excellent,1
55190,2025-10-02 13:42:40,Referral,Winter Sale,1,1.08,1.29,168.69,167.61,600.0,7.0,1.08,Excellent,2
55190,2025-10-02 13:48:58,Referral,No Campaign,1,1.77,2.13,155.98,154.21,600.0,7.0,1.77,Excellent,3
55190,2025-10-02 15:57:29,Direct Traffic,No Campaign,1,1.21,1.59,105.76,104.55,600.0,7.0,1.21,Excellent,4
55224,2025-10-02 13:03:09,Display Ads,Retargeting,0,2.31,2.77,0.0,-2.31,-99.95,0.0,0.0,Poor,1
55224,2025-11-02 04:36:52,Referral,New Product Launch,0,1.88,2.35,0.0,-1.88,-100.0,0.0,0.0,Poor,2
55227,2025-10-02 00:33:18,Referral,Brand Awareness,1,1.04,1.2,151.41,150.37,600.0,7.0,1.04,Excellent,1
55227,2025-10-02 05:16:41,Referral,New Product Launch,1,2.36,3.07,119.61,117.25,600.0,7.0,2.36,Excellent,2
55227,2025-11-02 15:17:28,Display Ads,No Campaign,0,1.71,2.15,0.0,-1.71,-99.84,0.0,0.0,Poor,3
55227,2025-11-02 18:44:13,Search Ads,No Campaign,0,1.64,1.98,0.0,-1.64,-99.95,0.0,0.0,Poor,4
55333,2025-10-02 02:15:32,Display Ads,Brand Awareness,1,1.83,2.46,182.78,180.95,600.0,7.0,1.83,Excellent,1
55333,2025-10-02 21:33:46,Search Ads,No Campaign,1,2.45,3.07,108.81,106.36,600.0,7.0,2.45,Excellent,2
55333,2025-11-02 20:15:28,Display Ads,Winter Sale,0,2.23,2.9,0.0,-2.23,-100.0,0.0,0.0,Poor,3
55355,2025-10-02 05:02:45,Display Ads,Retargeting,0,2.04,2.71,0.0,-2.04,-99.86,0.0,0.0,Poor,1
55355,2025-10-02 15:22:26,Email,New Product Launch,0,1.36,1.68,0.0,-1.36,-100.0,0.0,0.0,Poor,2
55355,2025-10-02 23:32:58,Display Ads,Discount Offer,0,1.53,1.86,0.0,-1.53,-100.0,0.0,0.0,Poor,3
55355,2025-11-02 04:18:17,Referral,New Product Launch,0,1.46,1.9,0.0,-1.46,-99.71,0.0,0.0,Poor,4
55398,2025-10-02 05:59:47,Display Ads,Discount Offer,0,1.69,2.11,0.0,-1.69,-100.0,0.0,0.0,Poor,1
55398,2025-11-02 17:47:28,Social Media,Discount Offer,1,1.75,2.01,140.77,139.02,600.0,7.0,1.75,Excellent,2
55427,2025-10-02 00:48:51,Email,Brand Awareness,1,1.0,1.25,210.3,209.3,600.0,7.0,1.0,Excellent,1
55427,2025-10-02 15:06:10,Email,No Campaign,0,1.15,1.48,0.0,-1.15,-99.77,0.0,0.0,Poor,2
55446,2025-10-02 02:43:02,Social Media,Winter Sale,1,1.72,2.23,219.2,217.48,600.0,7.0,1.72,Excellent,1
55446,2025-10-02 04:21:19,Social Media,No Campaign,1,2.82,3.53,247.48,244.66,600.0,7.0,2.82,Excellent,2
55446,2025-10-02 11:17:01,Direct Traffic,No Campaign,1,1.95,2.31,212.52,210.57,600.0,7.0,1.95,Excellent,3
55446,2025-10-02 23:55:27,Search Ads,Discount Offer,0,1.67,2.17,0.0,-1.67,-99.72,0.0,0.0,Poor,4
55446,2025-11-02 02:30:21,Referral,Winter Sale,0,2.02,2.44,0.0,-2.02,-100.0,0.0,0.0,Poor,5
55446,2025-11-02 06:23:56,Email,Brand Awareness,1,1.37,1.77,162.68,161.31,600.0,7.0,1.37,Excellent,6
55513,2025-10-02 07:14:34,Direct Traffic,No Campaign,0,1.1,1.48,0.0,-1.1,-99.57,0.0,0.0,Poor,1
55513,2025-10-02 10:38:10,Direct Traffic,No Campaign,0,1.48,1.84,0.0,-1.48,-99.68,0.0,0.0,Poor,2
55513,2025-10-02 18:48:51,Direct Traffic,No Campaign,1,1.49,1.83,119.72,118.23,600.0,7.0,1.49,Excellent,3
55513,2025-10-02 21:26:03,Search Ads,No Campaign,1,1.25,1.69,100.32,99.07,600.0,7.0,1.25,Excellent,4
55533,2025-10-02 10:30:05,Referral,Retargeting,0,2.3,2.85,0.0,-2.3,-100.0,0.0,0.0,Poor,1
55533,2025-10-02 15:57:01,Referral,New Product Launch,0,2.39,3.17,0.0,-2.39,-100.0,0.0,0.0,Poor,2
55533,2025-10-02 17:16:58,Direct Traffic,No Campaign,1,2.38,2.94,192.41,190.03,600.0,7.0,2.38,Excellent,3
55533,2025-11-02 11:56:02,Social Media,Retargeting,0,2.3,2.68,0.0,-2.3,-100.0,0.0,0.0,Poor,4
55550,2025-11-02 08:28:04,Email,Winter Sale,1,1.13,1.35,200.84,199.71,600.0,7.0,1.13,Excellent,1
55550,2025-11-02 19:36:29,Social Media,Discount Offer,1,1.47,1.75,244.47,243.0,600.0,7.0,1.47,Excellent,2
55587,2025-10-02 04:53:20,Search Ads,Discount Offer,1,1.06,1.39,106.86,105.8,600.0,7.0,1.06,Excellent,1
55587,2025-11-02 14:58:55,Direct Traffic,No Campaign,0,2.49,3.21,0.0,-2.49,-100.0,0.0,0.0,Poor,2
55631,2025-10-02 03:12:53,Referral,No Campaign,1,1.68,2.17,159.92,158.24,600.0,7.0,1.68,Excellent,1
55631,2025-11-02 19:24:42,Search Ads,New Product Launch,0,1.44,1.93,0.0,-1.44,-100.0,0.0,0.0,Poor,2
55650,2025-11-02 00:23:52,Email,No Campaign,0,1.15,1.5,0.0,-1.15,-99.91,0.0,0.0,Poor,1
55650,2025-11-02 10:58:37,Email,Discount Offer,1,1.27,1.48,204.25,202.98,600.0,7.0,1.27,Excellent,2
55702,2025-10-02 10:18:23,Display Ads,No Campaign,1,2.5,2.9,198.58,196.08,600.0,7.0,2.5,Excellent,1
55702,2025-10-02 23:15:14,Direct Traffic,No Campaign,0,1.38,1.83,0.0,-1.38,-100.0,0.0,0.0,Poor,2
55702,2025-11-02 22:19:43,Direct Traffic,No Campaign,1,2.39,3.18,136.82,134.43,600.0,7.0,2.39,Excellent,3
55737,2025-10-02 00:41:22,Search Ads,No Campaign,0,1.32,1.71,0.0,-1.32,-100.0,0.0,0.0,Poor,1
55737,2025-11-02 11:22:08,Referral,New Product Launch,1,1.65,2.04,123.1,121.45,600.0,7.0,1.65,Excellent,2
55737,2025-11-02 11:39:52,Direct Traffic,No Campaign,1,2.44,3.05,140.8,138.36,600.0,7.0,2.44,Excellent,3
55744,2025-10-02 11:57:40,Search Ads,Winter Sale,0,2.19,2.82,0.0,-2.19,-100.0,0.0,0.0,Poor,1
55744,2025-11-02 14:34:18,Search Ads,Winter Sale,1,1.25,1.5,96.37,95.12,600.0,7.0,1.25,Excellent,2
55744,2025-11-02 14:52:44,Email,Retargeting,0,0.97,1.16,0.0,-0.97,-100.0,0.0,0.0,Poor,3
55745,2025-10-02 01:18:08,Search Ads,New Product Launch,0,1.48,1.84,0.0,-1.48,-100.0,0.0,0.0,Poor,1
55745,2025-10-02 10:16:21,Referral,Brand Awareness,0,1.76,2.32,0.0,-1.76,-99.81,0.0,0.0,Poor,2
55745,2025-10-02 16:22:28,Direct Traffic,No Campaign,1,2.27,2.7,154.85,152.58,600.0,7.0,2.27,Excellent,3
55745,2025-11-02 09:02:15,Display Ads,Retargeting,0,1.62,1.9,0.0,-1.62,-100.0,0.0,0.0,Poor,4
55745,2025-11-02 20:38:39,Search Ads,No Campaign,0,1.7,2.16,0.0,-1.7,-99.81,0.0,0.0,Poor,5
55755,2025-10-02 02:59:56,Email,Retargeting,0,0.88,1.05,0.0,-0.88,-99.86,0.0,0.0,Poor,1
55755,2025-10-02 16:02:59,Display Ads,New Product Launch,0,1.89,2.28,0.0,-1.89,-100.0,0.0,0.0,Poor,2
55755,2025-11-02 08:50:12,Display Ads,Brand Awareness,1,1.96,2.48,139.01,137.05,600.0,7.0,1.96,Excellent,3
55755,2025-11-02 16:42:31,Display Ads,Brand Awareness,1,1.69,2.12,125.37,123.68,600.0,7.0,1.69,Excellent,4
55755,2025-11-02 20:20:54,Direct Traffic,No Campaign,0,1.03,1.23,0.0,-1.03,-100.0,0.0,0.0,Poor,5
55756,2025-10-02 11:59:44,Email,Brand Awareness,1,0.66,0.8,151.22,150.56,600.0,7.0,0.66,Excellent,1
55756,2025-10-02 14:34:26,Social Media,Retargeting,0,2.22,2.57,0.0,-2.22,-99.9,0.0,0.0,Poor,2
55756,2025-11-02 07:10:18,Email,New Product Launch,0,1.02,1.22,0.0,-1.02,-99.7,0.0,0.0,Poor,3
55756,2025-11-02 22:33:48,Email,Winter Sale,0,0.61,0.72,0.0,-0.61,-100.0,0.0,0.0,Poor,4
55756,2025-11-02 23:23:50,Social Media,Brand Awareness,0,1.95,2.51,0.0,-1.95,-99.91,0.0,0.0,Poor,5
55767,2025-10-02 04:05:57,Display Ads,New Product Launch,1,1.24,1.43,143.54,142.3,600.0,7.0,1.24,Excellent,1
55767,2025-10-02 20:53:55,Search Ads,New Product Launch,1,1.18,1.52,123.35,122.17,600.0,7.0,1.18,Excellent,2
55808,2025-10-02 02:50:57,Referral,New Product Launch,1,1.76,2.28,117.12,115.36,600.0,7.0,1.76,Excellent,1
55808,2025-10-02 13:26:51,Social Media,Brand Awareness,0,2.33,3.1,0.0,-2.33,-100.0,0.0,0.0,Poor,2
55808,2025-10-02 15:04:23,Referral,No Campaign,0,1.68,2.0,0.0,-1.68,-99.89,0.0,0.0,Poor,3
55808,2025-10-02 17:02:07,Search Ads,Brand Awareness,0,1.91,2.34,0.0,-1.91,-100.0,0.0,0.0,Poor,4
55820,2025-10-02 11:43:01,Email,New Product Launch,1,0.92,1.19,198.88,197.96,600.0,7.0,0.92,Excellent,1
55820,2025-10-02 12:56:33,Direct Traffic,No Campaign,0,2.2,2.95,0.0,-2.2,-99.8,0.0,0.0,Poor,2
55820,2025-10-02 15:34:18,Display Ads,New Product Launch,0,1.6,1.86,0.0,-1.6,-99.87,0.0,0.0,Poor,3
55829,2025-10-02 08:29:40,Social Media,Winter Sale,1,2.21,2.57,166.5,164.29,600.0,7.0,2.21,Excellent,1
55829,2025-10-02 20:44:27,Referral,Brand Awareness,0,1.26,1.68,0.0,-1.26,-99.74,0.0,0.0,Poor,2
55829,2025-11-02 00:03:50,Referral,Discount Offer,1,2.43,2.84,209.23,206.8,600.0,7.0,2.43,Excellent,3
55829,2025-11-02 04:46:30,Social Media,Retargeting,1,2.02,2.39,106.36,104.34,600.0,7.0,2.02,Excellent,4
55849,2025-10-02 23:11:22,Email,Retargeting,0,1.28,1.72,0.0,-1.28,-100.0,0.0,0.0,Poor,1
55886,2025-10-02 04:36:31,Search Ads,Retargeting,0,1.92,2.47,0.0,-1.92,-99.93,0.0,0.0,Poor,1
55886,2025-10-02 21:58:07,Email,New Product Launch,1,0.93,1.23,127.63,126.7,600.0,7.0,0.93,Excellent,2
55886,2025-11-02 03:32:24,Email,Discount Offer,0,0.66,0.8,0.0,-0.66,-99.3,0.0,0.0,Poor,3
55894,2025-10-02 13:03:50,Social Media,Winter Sale,1,1.4,1.73,121.62,120.22,600.0,7.0,1.4,Excellent,1
55894,2025-10-02 14:34:47,Direct Traffic,No Campaign,1,1.49,1.91,118.85,117.36,600.0,7.0,1.49,Excellent,2
55894,2025-10-02 14:50:27,Search Ads,Brand Awareness,1,2.34,3.04,157.8,155.46,600.0,7.0,2.34,Excellent,3
55894,2025-10-02 16:39:02,Search Ads,No Campaign,0,2.03,2.65,0.0,-2.03,-99.86,0.0,0.0,Poor,4
55894,2025-10-02 16:49:30,Referral,Winter Sale,1,1.3,1.55,121.64,120.34,600.0,7.0,1.3,Excellent,5
55894,2025-11-02 19:14:18,Display Ads,Retargeting,1,2.45,3.22,120.2,117.75,600.0,7.0,2.45,Excellent,6
55905,2025-10-02 09:28:48,Social Media,Winter Sale,0,1.33,1.59,0.0,-1.33,-99.99,0.0,0.0,Poor,1
55905,2025-10-02 12:22:16,Direct Traffic,No Campaign,1,1.32,1.53,103.25,101.93,600.0,7.0,1.32,Excellent,2
55905,2025-10-02 13:05:37,Display Ads,Discount Offer,0,1.75,2.14,0.0,-1.75,-99.87,0.0,0.0,Poor,3
55905,2025-11-02 00:01:33,Social Media,No Campaign,0,2.44,3.16,0.0,-2.44,-100.0,0.0,0.0,Poor,4
55905,2025-11-02 18:10:20,Referral,Discount Offer,1,1.66,2.08,138.02,136.36,600.0,7.0,1.66,Excellent,5
55980,2025-10-02 15:59:25,Social Media,Winter Sale,0,2.3,2.7,0.0,-2.3,-100.0,0.0,0.0,Poor,1
55980,2025-11-02 00:03:53,Direct Traffic,No Campaign,1,1.8,2.37,196.34,194.54,600.0,7.0,1.8,Excellent,2
55980,2025-11-02 23:19:13,Direct Traffic,No Campaign,0,2.32,3.03,0.0,-2.32,-99.89,0.0,0.0,Poor,3
55980,2025-11-02 23:57:00,Direct Traffic,No Campaign,0,1.5,1.86,0.0,-1.5,-99.79,0.0,0.0,Poor,4
55983,2025-10-02 08:00:11,Email,Discount Offer,1,1.47,1.71,170.44,168.97,600.0,7.0,1.47,Excellent,1
55983,2025-10-02 11:48:44,Social Media,New Product Launch,0,2.19,2.59,0.0,-2.19,-99.85,0.0,0.0,Poor,2
55983,2025-10-02 13:35:31,Search Ads,Retargeting,0,1.72,2.25,0.0,-1.72,-100.0,0.0,0.0,Poor,3
55983,2025-10-02 19:05:10,Direct Traffic,No Campaign,0,1.81,2.16,0.0,-1.81,-99.99,0.0,0.0,Poor,4
55983,2025-11-02 08:37:56,Search Ads,Winter Sale,0,1.26,1.55,0.0,-1.26,-100.0,0.0,0.0,Poor,5
55983,2025-11-02 15:49:15,Direct Traffic,No Campaign,0,1.21,1.57,0.0,-1.21,-99.85,0.0,0.0,Poor,6
56007,2025-10-02 00:30:09,Display Ads,No Campaign,0,2.24,2.97,0.0,-2.24,-99.98,0.0,0.0,Poor,1
56007,2025-10-02 09:13:04,Display Ads,Discount Offer,1,1.17,1.56,133.5,132.33,600.0,7.0,1.17,Excellent,2
56007,2025-11-02 16:09:48,Referral,Winter Sale,0,2.4,3.15,0.0,-2.4,-100.0,0.0,0.0,Poor,3
56009,2025-11-02 21:40:29,Social Media,New Product Launch,1,1.71,2.0,259.62,257.91,600.0,7.0,1.71,Excellent,1
56016,2025-10-02 06:37:51,Search Ads,No Campaign,1,2.43,3.23,165.88,163.45,600.0,7.0,2.43,Excellent,1
56041,2025-10-02 03:18:25,Display Ads,Brand Awareness,1,1.63,2.07,209.26,207.63,600.0,7.0,1.63,Excellent,1
56041,2025-10-02 06:54:41,Referral,New Product Launch,1,1.03,1.34,203.11,202.08,600.0,7.0,1.03,Excellent,2
56041,2025-10-02 22:46:17,Display Ads,No Campaign,0,2.37,3.08,0.0,-2.37,-99.89,0.0,0.0,Poor,3
56041,2025-11-02 05:13:12,Search Ads,Winter Sale,0,1.12,1.43,0.0,-1.12,-100.0,0.0,0.0,Poor,4
56041,2025-11-02 13:31:17,Email,Winter Sale,1,0.66,0.78,158.46,157.8,600.0,7.0,0.66,Excellent,5
56041,2025-11-02 18:57:18,Direct Traffic,No Campaign,0,1.34,1.72,0.0,-1.34,-100.0,0.0,0.0,Poor,6
56050,2025-10-02 11:50:21,Display Ads,Brand Awareness,1,1.0,1.19,191.35,190.35,600.0,7.0,1.0,Excellent,1
56050,2025-11-02 06:46:10,Direct Traffic,No Campaign,1,1.89,2.34,141.45,139.56,600.0,7.0,1.89,Excellent,2
56072,2025-10-02 14:33:05,Referral,New Product Launch,0,1.45,1.72,0.0,-1.45,-100.0,0.0,0.0,Poor,1
56072,2025-10-02 21:11:48,Direct Traffic,No Campaign,1,2.19,2.84,115.7,113.51,600.0,7.0,2.19,Excellent,2
